side,symbol,direction,ts,event_type,policy_id
missing_in_runtime,QQQ,short,2021-06-04T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-10T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-10T14:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-10T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-10T14:13:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-20T14:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-21T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-14T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-14T13:53:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-17T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-10T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-10T15:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-07-05T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-17T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-21T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-10T15:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-12-13T14:35:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-12-13T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-12-13T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-12-13T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-05-10T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-23T14:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-09-12T14:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-09-29T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-02-22T14:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-04-30T13:48:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2025-08-14T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-08T14:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-22T14:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-17T14:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-18T14:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-13T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-17T14:27:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-19T14:32:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-20T14:39:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-26T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-17T14:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-15T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-21T14:13:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-13T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-22T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-08-21T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-11-16T15:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-05-29T14:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-08-21T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-28T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-08-03T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-08-05T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-18T14:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-04-30T13:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-28T15:03:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-23T14:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-23T14:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-01T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-15T14:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-02T14:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-29T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-18T14:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-10T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-17T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-21T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-04-16T14:03:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-08-05T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-11-24T15:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-08T14:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-12-17T14:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-28T15:03:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-10T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-21T13:45:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-28T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-15T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-08-26T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-09-19T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-01T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-08-03T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-08T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-01T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-15T14:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-21T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-11-14T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-02-27T15:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-03-28T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-20T14:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-14T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-02T13:42:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-22T13:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-22T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-11-14T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-02-22T14:53:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-02-22T14:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2025-07-31T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,time_stop
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-05-10T14:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-05-10T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-06-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-21T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-29T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-26T15:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-02-10T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-08-03T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-11-08T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-01T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-02-15T14:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2023-03-21T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2022-01-18T14:47:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2024-08-05T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1_5r
